Date,S&P 500,S&P MidCap 400,S&P Small Cap 600,World Developed - Ex. U.S.,Emerging Markets,US Corporate Bonds,U.S. Treasury Bills,US Treasury,Putnam Asset Allocation: Growth A,Vanguard Wellington,Rf
2018-05-04,-0.0021,0.00289,0.00301,-0.00414,-0.01478,-0.00204,0.00034,0.0012,-0.00411,-0.00745,0.00037
2018-05-11,0.02488,0.02231,0.02938,0.01641,0.0227,0.00186,0.00031,-0.00105,0.01826,0.01583,0.00037
2018-05-18,-0.00467,0.00276,0.01624,-0.00429,-0.02089,-0.00603,0.00032,-0.00402,-0.00347,-0.0041,0.00038
2018-05-25,0.00331,0.00206,0.00224,-0.01252,-0.00202,0.00809,0.00035,0.00762,0.00116,0.0,0.00038
2018-06-01,0.00542,0.00631,0.01122,-0.00883,-0.00106,0.00043,0.00032,0.00265,0.00232,0.00243,0.00039
2018-06-08,0.01658,0.02195,0.02296,0.00987,0.00453,-0.00248,0.00035,-0.00162,0.01215,0.00765,0.00039
2018-06-15,0.00072,-0.0036,0.00131,-0.00731,-0.01414,0.00151,0.00034,0.00069,-0.00343,-0.00296,0.0004
2018-06-22,-0.00873,-0.00129,0.00311,-0.0102,-0.02198,-0.00445,0.00038,0.00148,-0.00975,-0.00508,0.0004
2018-06-29,-0.01306,-0.01854,-0.02356,-0.00987,-0.01445,0.00371,0.00043,0.00359,-0.01274,-0.00753,0.0004
2018-07-06,0.01561,0.01946,0.03217,0.00259,-0.00407,0.00491,0.00031,0.00178,0.00997,0.01003,0.0004
2018-07-13,0.01545,0.00372,-0.00373,0.00258,0.01738,0.00434,0.00033,0.00052,0.0093,0.01061,0.0004
2018-07-20,0.00039,0.00113,0.00981,0.0045,-0.00395,-0.0037,0.00038,-0.00347,0.0023,0.00074,0.0004
2018-07-27,0.00612,-0.01147,-0.0138,0.01308,0.0231,0.00172,0.00036,-0.00347,0.00517,0.00884,0.0004
2018-08-03,0.00799,0.01291,0.01203,-0.0129,-0.01457,0.00224,0.00038,0.00117,0.00114,0.00499,0.0004
2018-08-10,-0.0018,-0.00164,0.00777,-0.01369,-0.01105,0.00269,0.00035,0.00538,-0.00399,-0.00357,0.0004
2018-08-17,0.00662,0.00761,0.01069,-0.01074,-0.03756,0.00067,0.00035,-0.00041,0.00057,0.00474,0.0004
2018-08-24,0.00879,0.01256,0.01778,0.01568,0.0229,0.00269,0.00037,0.0029,0.01031,0.00659,0.0004
2018-08-31,0.00981,0.00512,0.00657,0.00427,0.00222,-0.00231,0.00036,-0.00095,0.0034,0.00186,0.00041
2018-09-07,-0.00981,-0.00832,-0.01547,-0.0277,-0.03005,-0.00494,0.00036,-0.00483,-0.01299,-0.00701,0.00041
2018-09-14,0.01209,0.01006,0.00529,0.01653,0.00282,0.00115,0.00041,-0.00247,0.01087,0.00682,0.00042
2018-09-21,0.00862,-0.00244,-0.01089,0.02694,0.02011,-0.00176,0.00037,-0.00332,0.00906,0.01103,0.00043
2018-09-28,-0.00506,-0.01019,-0.01093,-0.00809,-0.00547,0.00199,0.00049,0.00126,-0.00281,-0.00836,0.00043
2018-10-05,-0.00946,-0.0254,-0.03863,-0.02376,-0.04286,-0.01063,0.00027,-0.00898,-0.01519,-0.00323,0.00044
2018-10-12,-0.04065,-0.04899,-0.05398,-0.03974,-0.01643,0.00361,0.00042,0.00517,-0.03714,-0.02748,0.00044
2018-10-19,0.00045,0.00064,-0.00338,-0.00169,-0.00896,-0.00507,0.00039,-0.00312,-0.00475,-0.00049,0.00044
2018-10-26,-0.03934,-0.04095,-0.03096,-0.04146,-0.02639,0.00324,0.00042,0.00667,-0.031,-0.02031,0.00044
2018-11-02,0.02447,0.03784,0.04444,0.03449,0.05807,-0.00811,0.00041,-0.00718,0.02338,0.01304,0.00045
2018-11-09,0.02212,0.01125,-0.00051,0.00182,-0.01889,0.00472,0.00042,0.00217,0.01142,0.01729,0.00045
2018-11-16,-0.01541,-0.00857,-0.01118,-0.01368,0.01311,-0.00177,0.00044,0.00662,-0.01367,-0.00355,0.00044
2018-11-23,-0.03767,-0.02151,-0.02472,-0.01155,-0.01474,-0.00022,0.00041,0.00135,-0.02953,-0.01853,0.00045
2018-11-30,0.04911,0.03002,0.02762,0.01139,0.02723,-0.00201,0.00044,0.00149,0.03043,0.02476,0.00045
2018-12-07,-0.04553,-0.05175,-0.05966,-0.0225,-0.01454,0.00769,0.00042,0.00977,-0.03435,-0.02581,0.00046
2018-12-14,-0.01221,-0.02634,-0.02923,-0.01171,-0.00774,0.0034,0.00043,-0.00034,-0.01123,-0.00739,0.00047
2018-12-21,-0.07029,-0.06994,-0.0777,-0.02909,-0.0162,0.0013,0.00043,0.00659,-0.05449,-0.0376,0.00048
2018-12-28,0.02896,0.02229,0.03848,0.00638,0.00756,-0.00024,0.00047,0.00286,0.02069,0.01626,0.00048
